-0.333333333	-1.000000000	-1.000000000	-1.000000000	-0.738317757	-0.730750605
-0.333333333	-0.333333333	-1.000000000	-1.000000000	-0.588785047	-0.748184019
-0.333333333	0.333333333	-1.000000000	-1.000000000	-0.551401869	-0.746246973
-0.333333333	1.000000000	-1.000000000	-1.000000000	-0.327102804	-0.740435835
-0.333333333	-1.000000000	-0.777777778	-1.000000000	-0.607476636	-0.876997579
-0.333333333	-0.333333333	-0.777777778	-1.000000000	-0.345794393	-0.887651332
-0.333333333	0.333333333	-0.777777778	-1.000000000	-0.271028037	-0.885714286
-0.333333333	1.000000000	-0.777777778	-1.000000000	-0.140186916	-0.882808717
-0.333333333	-1.000000000	-0.555555556	-1.000000000	-0.420560748	-0.934140436
-0.333333333	-0.333333333	-0.555555556	-1.000000000	-0.177570093	-0.949636804
-0.333333333	0.333333333	-0.555555556	-1.000000000	-0.102803738	-0.939951574
-0.333333333	1.000000000	-0.555555556	-1.000000000	0.158878505	-0.946731235
-0.333333333	-1.000000000	-0.333333333	-1.000000000	0.046728972	-0.995157385
-0.333333333	-0.333333333	-0.333333333	-1.000000000	0.196261682	-0.990314770
-1.000000000	-0.333333333	-1.000000000	-1.000000000	-0.813084112	-0.765617433
-0.333333333	-0.333333333	-1.000000000	-1.000000000	-0.588785047	-0.748184019
0.333333333	-0.333333333	-1.000000000	-1.000000000	-0.495327103	-0.731719128
1.000000000	-0.333333333	-1.000000000	-1.000000000	-0.271028037	-0.720096852
-1.000000000	-0.333333333	-0.777777778	-1.000000000	-0.644859813	-0.915738499
-0.333333333	-0.333333333	-0.777777778	-1.000000000	-0.345794393	-0.887651332
0.333333333	-0.333333333	-0.777777778	-1.000000000	-0.252336449	-0.872154964
1.000000000	-0.333333333	-0.777777778	-1.000000000	-0.065420561	-0.860532688
-1.000000000	-0.333333333	-0.555555556	-1.000000000	-0.495327103	-0.966101695
-0.333333333	-0.333333333	-0.555555556	-1.000000000	-0.177570093	-0.949636804
0.333333333	-0.333333333	-0.555555556	-1.000000000	-0.046728972	-0.931234867
1.000000000	-0.333333333	-0.555555556	-1.000000000	0.252336449	-0.914769976
-1.000000000	-0.333333333	-0.333333333	-1.000000000	-0.065420561	-1.000000000
-0.333333333	-0.333333333	-0.333333333	-1.000000000	0.196261682	-0.990314770
0.333333333	-0.333333333	-0.333333333	-1.000000000	0.308411215	-0.982566586
1.000000000	-0.333333333	-0.333333333	-1.000000000	0.439252336	-0.975786925
-0.333333333	-1.000000000	-0.555555556	-0.278832117	-0.719626168	0.218401937
-0.333333333	-0.333333333	-0.555555556	-0.278832117	-0.663551402	0.172881356
-0.333333333	0.333333333	-0.555555556	-0.278832117	-0.626168224	0.169007264
-0.333333333	1.000000000	-0.555555556	-0.278832117	-0.457943925	0.185472155
-0.333333333	-1.000000000	-0.333333333	-0.278832117	-0.514018692	-0.083777240
-0.333333333	-0.333333333	-0.333333333	-0.278832117	-0.401869159	-0.115738499
-0.333333333	0.333333333	-0.333333333	-0.278832117	-0.308411215	-0.143825666
-0.333333333	1.000000000	-0.333333333	-0.278832117	-0.233644860	-0.167070218
-0.333333333	-1.000000000	-0.111111111	-0.278832117	-0.327102804	-0.418886199
-0.333333333	-0.333333333	-0.111111111	-0.278832117	-0.233644860	-0.422760291
-0.333333333	0.333333333	-0.111111111	-0.278832117	-0.158878505	-0.374334140
-0.333333333	1.000000000	-0.111111111	-0.278832117	-0.046728972	-0.412106538
-0.333333333	-1.000000000	0.111111111	-0.278832117	0.009345794	-0.702663438
-0.333333333	-0.333333333	0.111111111	-0.278832117	0.121495327	-0.661016949
-0.333333333	0.333333333	0.111111111	-0.278832117	0.289719626	-0.723002421
-0.333333333	1.000000000	0.111111111	-0.278832117	0.420560748	-0.742372881
-0.333333333	-1.000000000	0.333333333	-0.278832117	0.271028037	-0.750121065
-0.333333333	-0.333333333	0.333333333	-0.278832117	0.383177570	-0.788861985
-0.333333333	0.333333333	0.333333333	-0.278832117	0.532710280	-0.784019370
-0.333333333	1.000000000	0.333333333	-0.278832117	0.700934579	-0.777239709
-0.333333333	-1.000000000	0.555555556	-0.278832117	0.364485981	-0.845036320
-0.333333333	-0.333333333	0.555555556	-0.278832117	0.551401869	-0.830508475
-0.333333333	0.333333333	0.555555556	-0.278832117	0.700934579	-0.833414044
-0.333333333	1.000000000	0.555555556	-0.278832117	0.906542056	-0.835351090
-1.000000000	-0.333333333	-0.555555556	-0.278832117	-0.738317757	0.037288136
0.333333333	-0.333333333	-0.555555556	-0.278832117	-0.551401869	0.331719128
1.000000000	-0.333333333	-0.555555556	-0.278832117	-0.383177570	0.491525424
-1.000000000	-0.333333333	-0.333333333	-0.278832117	-0.532710280	-0.317191283
0.333333333	-0.333333333	-0.333333333	-0.278832117	-0.271028037	0.062469734
1.000000000	-0.333333333	-0.333333333	-0.278832117	-0.121495327	0.224213075
-1.000000000	-0.333333333	-0.111111111	-0.278832117	-0.345794393	-0.545762712
0.333333333	-0.333333333	-0.111111111	-0.278832117	-0.140186916	-0.324939467
1.000000000	-0.333333333	-0.111111111	-0.278832117	0.028037383	-0.182566586
-1.000000000	-0.333333333	0.111111111	-0.278832117	-0.009345794	-0.739467312
0.333333333	-0.333333333	0.111111111	-0.278832117	0.327102804	-0.495399516
1.000000000	-0.333333333	0.111111111	-0.278832117	0.476635514	-0.426634383
-1.000000000	-0.333333333	0.333333333	-0.278832117	0.214953271	-0.919612591
0.333333333	-0.333333333	0.333333333	-0.278832117	0.588785047	-0.698789346
1.000000000	-0.333333333	0.333333333	-0.278832117	0.775700935	-0.623244552
-1.000000000	-0.333333333	0.555555556	-0.278832117	0.289719626	-0.943825666
0.333333333	-0.333333333	0.555555556	-0.278832117	0.775700935	-0.736561743
1.000000000	-0.333333333	0.555555556	-0.278832117	1.000000000	-0.671670702
-0.333333333	-1.000000000	-0.111111111	1.000000000	-0.943925234	0.593220339
-0.333333333	-0.333333333	-0.111111111	1.000000000	-0.887850467	0.628087167
-0.333333333	0.333333333	-0.111111111	1.000000000	-0.813084112	0.600968523
-0.333333333	1.000000000	-0.111111111	1.000000000	-0.588785047	0.569975787
-0.333333333	-1.000000000	0.111111111	1.000000000	-0.831775701	0.340435835
-0.333333333	-0.333333333	0.111111111	1.000000000	-0.719626168	0.345278450
-0.333333333	0.333333333	0.111111111	1.000000000	-0.644859813	0.294915254
-0.333333333	1.000000000	0.111111111	1.000000000	-0.588785047	0.275544794
-0.333333333	-1.000000000	0.333333333	1.000000000	-0.532710280	0.239709443
-0.333333333	-0.333333333	0.333333333	1.000000000	-0.476635514	0.207748184
-0.333333333	0.333333333	0.333333333	1.000000000	-0.364485981	0.220338983
-0.333333333	1.000000000	0.333333333	1.000000000	-0.140186916	0.185472155
-0.333333333	-1.000000000	0.555555556	1.000000000	-0.158878505	-0.313317191
-0.333333333	-0.333333333	0.555555556	1.000000000	-0.084112150	-0.323002421
-0.333333333	0.333333333	0.555555556	1.000000000	-0.009345794	-0.353026634
-0.333333333	1.000000000	0.555555556	1.000000000	0.140186916	-0.325907990
-0.333333333	-1.000000000	0.777777778	1.000000000	-0.028037383	-0.353995157
-0.333333333	-0.333333333	0.777777778	1.000000000	0.065420561	-0.396610169
-0.333333333	0.333333333	0.777777778	1.000000000	0.177570093	-0.391767554
-0.333333333	1.000000000	0.777777778	1.000000000	0.308411215	-0.419854722
-0.333333333	-1.000000000	1.000000000	1.000000000	0.158878505	-0.371428571
-0.333333333	-0.333333333	1.000000000	1.000000000	0.271028037	-0.482808717
-0.333333333	0.333333333	1.000000000	1.000000000	0.420560748	-0.441162228
-0.333333333	1.000000000	1.000000000	1.000000000	0.588785047	-0.445036320
-1.000000000	-0.333333333	-0.111111111	1.000000000	-1.000000000	0.561259080
0.333333333	-0.333333333	-0.111111111	1.000000000	-0.719626168	0.788861985
1.000000000	-0.333333333	-0.111111111	1.000000000	-0.495327103	1.000000000
-1.000000000	-0.333333333	0.111111111	1.000000000	-0.906542056	0.278450363
0.333333333	-0.333333333	0.111111111	1.000000000	-0.570093458	0.476029056
1.000000000	-0.333333333	0.111111111	1.000000000	-0.457943925	0.525423729
-1.000000000	-0.333333333	0.333333333	1.000000000	-0.588785047	0.009200969
0.333333333	-0.333333333	0.333333333	1.000000000	-0.289719626	0.335593220
1.000000000	-0.333333333	0.333333333	1.000000000	-0.065420561	0.446973366
-1.000000000	-0.333333333	0.555555556	1.000000000	-0.177570093	-0.386924939
0.333333333	-0.333333333	0.555555556	1.000000000	0.065420561	-0.280387409
1.000000000	-0.333333333	0.555555556	1.000000000	0.364485981	-0.180629540
-1.000000000	-0.333333333	0.777777778	1.000000000	0.046728972	-0.464406780
0.333333333	-0.333333333	0.777777778	1.000000000	0.196261682	-0.353995157
1.000000000	-0.333333333	0.777777778	1.000000000	0.345794393	-0.301694915
-1.000000000	-0.333333333	1.000000000	1.000000000	0.121495327	-0.613559322
0.333333333	-0.333333333	1.000000000	1.000000000	0.439252336	-0.404358354
1.000000000	-0.333333333	1.000000000	1.000000000	0.663551402	-0.359806295
